.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa,x55_engage,x34_affmot_eat,x35_int_eat,x37_plan_eat,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x29_wgoal_sleep,x33_goal_sed,x36_goal_eat,x38_covid_lonely,x39_covid_health,x40_viralsymp,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x30_affmot_sed,x31_int_sed,x32_plan_sed
hardyneatnessclobber@timestudy_com/2021-04-26/phone_promptresponse_clean_2021-04-26.csv,25,hardyneatnessclobber,Daily,TIME,RANDOM,22,23,2021-04-26,2021-04-26 22:17:01 PDT,GMT-07:00,1619500621637,Completed,2021-04-26,2021-04-26 23:13:39 PDT,1619504019928,2,set_1,24,9,Not at all,Quite a bit,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,A little,Might,Not really,but I had a goal,,,,,,,,,,,,,,,,,,,,,,,,,,
hardyneatnessclobber@timestudy_com/2021-04-27/phone_promptresponse_clean_2021-04-27.csv,23,hardyneatnessclobber,Daily,TIME,RANDOM,22,23,2021-04-27,2021-04-27 22:23:00 PDT,GMT-07:00,1619587380443,Completed,2021-04-27,2021-04-27 22:24:24 PDT,1619587464495,1,set_3,23,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Definitely will not,No
hardyneatnessclobber@timestudy_com/2021-04-28/phone_promptresponse_clean_2021-04-28.csv,23,hardyneatnessclobber,Daily,TIME,RANDOM,22,23,2021-04-28,2021-04-28 22:33:00 PDT,GMT-07:00,1619674380250,Completed,2021-04-28,2021-04-28 22:36:41 PDT,1619674601721,1,set_3,25,9,Not at all,Moderately,Not at all,Moderately,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,,Somewhat,,,,,,,,,,,,,,,,,,,,,,,Not at all,Definitely will not,No
hardyneatnessclobber@timestudy_com/2021-04-29/phone_promptresponse_clean_2021-04-29.csv,23,hardyneatnessclobber,Daily,BURST,RANDOM,22,23,2021-04-29,2021-04-29 22:33:01 PDT,GMT-07:00,1619760781229,Completed,2021-04-29,2021-04-29 22:48:01 PDT,1619761681167,2,set_4,23,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,
hardyneatnessclobber@timestudy_com/2021-04-30/phone_promptresponse_clean_2021-04-30.csv,23,hardyneatnessclobber,Daily,BURST,RANDOM,23,0,2021-04-30,2021-04-30 23:25:00 PDT,GMT-07:00,1619850300241,Completed,2021-04-30,2021-04-30 23:26:17 PDT,1619850377866,1,set_3,24,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,,Very much,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will not,Not really
hardyneatnessclobber@timestudy_com/2021-05-02/phone_promptresponse_clean_2021-05-02.csv,1,hardyneatnessclobber,Daily,BURST,RANDOM,23,0,2021-05-01,2021-05-01 23:46:01 PDT,GMT-07:00,1619937961504,Completed,2021-05-02,2021-05-02 00:10:11 PDT,1619939411724,2,set_3,48,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,,Extremely,,,,Sort of,Maybe,Sort of,Yes,No,Yes,Not at all,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,,Not at all,Definitely will not,No
hardyneatnessclobber@timestudy_com/2021-05-02/phone_promptresponse_clean_2021-05-02.csv,25,hardyneatnessclobber,Daily,BURST,RANDOM,23,0,2021-05-02,2021-05-02 23:39:00 PDT,GMT-07:00,1620023940240,Completed,2021-05-02,2021-05-02 23:58:19 PDT,1620025099915,2,set_4,47,9,Not at all,Quite a bit,Not at all,Quite a bit,Moderately,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,,,Very much so,Definitely will,Yes,Sort of,Maybe,Sort of,Yes,Not really,Yes,Not at all,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,,,,
hardyneatnessclobber@timestudy_com/2021-05-03/phone_promptresponse_clean_2021-05-03.csv,25,hardyneatnessclobber,Daily,TIME,RANDOM,22,23,2021-05-03,2021-05-03 22:15:00 PDT,GMT-07:00,1620105300201,Completed,2021-05-03,2021-05-03 22:20:39 PDT,1620105639620,2,set_3,23,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Definitely will not,No
hardyneatnessclobber@timestudy_com/2021-05-05/phone_promptresponse_clean_2021-05-05.csv,1,hardyneatnessclobber,Daily,TIME,RANDOM,22,23,2021-05-04,2021-05-04 22:46:00 PDT,GMT-07:00,1620193560195,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hardyneatnessclobber@timestudy_com/2021-05-05/phone_promptresponse_clean_2021-05-05.csv,21,hardyneatnessclobber,Daily,TIME,RANDOM,22,23,2021-05-05,2021-05-05 22:41:01 PDT,GMT-07:00,1620279661509,Completed,2021-05-05,2021-05-05 22:44:57 PDT,1620279897910,1,set_4,24,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,
hardyneatnessclobber@timestudy_com/2021-05-06/phone_promptresponse_clean_2021-05-06.csv,23,hardyneatnessclobber,Daily,TIME,RANDOM,22,23,2021-05-06,2021-05-06 22:20:02 PDT,GMT-07:00,1620364802083,Completed,2021-05-06,2021-05-06 23:09:15 PDT,1620367755211,2,set_4,24,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,
hardyneatnessclobber@timestudy_com/2021-05-08/phone_promptresponse_clean_2021-05-08.csv,1,hardyneatnessclobber,Daily,TIME,RANDOM,22,23,2021-05-07,2021-05-07 22:21:01 PDT,GMT-07:00,1620451261715,PartiallyCompleted,,,,,set_1,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hardyneatnessclobber@timestudy_com/2021-05-09/phone_promptresponse_clean_2021-05-09.csv,1,hardyneatnessclobber,Daily,TIME,RANDOM,23,0,2021-05-08,2021-05-08 23:41:00 PDT,GMT-07:00,1620542460217,Completed,2021-05-09,2021-05-09 00:18:00 PDT,1620544680306,2,set_1,48,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,A little,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,Did not have to work today,0,Not at all,Might,Sort of,but I had a goal,,,,,Sort of,Yes,Yes,Yes,Yes,Yes,Extremely,Not at all,I am not experiencing viral symptoms,1 day,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,,,,
hardyneatnessclobber@timestudy_com/2021-05-09/phone_promptresponse_clean_2021-05-09.csv,26,hardyneatnessclobber,Daily,TIME,RANDOM,22,23,2021-05-09,2021-05-09 22:40:00 PDT,GMT-07:00,1620625200287,Completed,2021-05-09,2021-05-09 22:46:05 PDT,1620625565459,2,set_1,50,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,Did not have to work today,0,Very much so,Might,Sort of,but I had a goal,Not at all,,,,Sort of,Yes,Sort of,Yes,Not really,Yes,Not at all,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,,,,
hardyneatnessclobber@timestudy_com/2021-05-10/phone_promptresponse_clean_2021-05-10.csv,23,hardyneatnessclobber,Daily,TIME,RANDOM,22,23,2021-05-10,2021-05-10 22:31:00 PDT,GMT-07:00,1620711060264,Completed,2021-05-10,2021-05-10 22:34:34 PDT,1620711274894,1,set_4,23,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,
hardyneatnessclobber@timestudy_com/2021-05-11/phone_promptresponse_clean_2021-05-11.csv,23,hardyneatnessclobber,Daily,TIME,RANDOM,22,23,2021-05-11,2021-05-11 22:39:01 PDT,GMT-07:00,1620797941981,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hardyneatnessclobber@timestudy_com/2021-05-12/phone_promptresponse_clean_2021-05-12.csv,19,hardyneatnessclobber,Daily,TIME,RANDOM,19,20,2021-05-12,2021-05-12 19:18:00 PDT,GMT-07:00,1620872280821,Completed,2021-05-12,2021-05-12 19:19:01 PDT,1620872341261,1,set_4,23,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,
hardyneatnessclobber@timestudy_com/2021-05-13/phone_promptresponse_clean_2021-05-13.csv,22,hardyneatnessclobber,Daily,TIME,RANDOM,21,22,2021-05-13,2021-05-13 21:37:00 PDT,GMT-07:00,1620967020843,Completed,2021-05-13,2021-05-13 21:40:26 PDT,1620967226467,1,set_2,23,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Might,Yes,,,
hardyneatnessclobber@timestudy_com/2021-05-14/phone_promptresponse_clean_2021-05-14.csv,22,hardyneatnessclobber,Daily,TIME,RANDOM,21,22,2021-05-14,2021-05-14 21:43:00 PDT,GMT-07:00,1621053780222,Completed,2021-05-14,2021-05-14 21:44:55 PDT,1621053895948,1,set_1,25,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,Very much so,No,No,0,A little,Might,Sort of,but I had a goal,Somewhat,,,,,,,,,,,,,,,,,,,,,,,,,
hardyneatnessclobber@timestudy_com/2021-05-15/phone_promptresponse_clean_2021-05-15.csv,20,hardyneatnessclobber,Daily,BURST,RANDOM,21,22,2021-05-15,2021-05-15 21:15:00 PDT,GMT-07:00,1621138500206,Completed,2021-05-15,2021-05-15 21:23:13 PDT,1621138993435,2,set_2,24,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Trying to decide,,,
hardyneatnessclobber@timestudy_com/2021-05-16/phone_promptresponse_clean_2021-05-16.csv,22,hardyneatnessclobber,Daily,BURST,RANDOM,22,23,2021-05-16,2021-05-16 22:21:00 PDT,GMT-07:00,1621228860247,Completed,2021-05-16,2021-05-16 22:23:33 PDT,1621229013722,1,set_3,47,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,,,,,,Sort of,No and I didn't have a goal,Yes,Yes,No,Yes,Not at all,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,,Not at all,Definitely will not,No
hardyneatnessclobber@timestudy_com/2021-05-18/phone_promptresponse_clean_2021-05-18.csv,1,hardyneatnessclobber,Daily,BURST,RANDOM,22,23,2021-05-17,2021-05-17 22:46:00 PDT,GMT-07:00,1621316760802,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hardyneatnessclobber@timestudy_com/2021-05-18/phone_promptresponse_clean_2021-05-18.csv,24,hardyneatnessclobber,Daily,BURST,RANDOM,22,23,2021-05-18,2021-05-18 22:42:01 PDT,GMT-07:00,1621402921305,Completed,2021-05-18,2021-05-18 23:02:11 PDT,1621404131590,2,set_2,23,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Probably will,Yes,,,
hardyneatnessclobber@timestudy_com/2021-05-19/phone_promptresponse_clean_2021-05-19.csv,22,hardyneatnessclobber,Daily,TIME,RANDOM,22,23,2021-05-19,2021-05-19 22:19:00 PDT,GMT-07:00,1621487940562,Completed,2021-05-19,2021-05-19 22:20:05 PDT,1621488005476,1,set_4,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Moderately,Quite a bit,A little,Moderately,Very much so,Very much so,Not at all,A little,Not at all,No,No,0,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,
hardyneatnessclobber@timestudy_com/2021-05-20/phone_promptresponse_clean_2021-05-20.csv,22,hardyneatnessclobber,Daily,TIME,RANDOM,21,22,2021-05-20,2021-05-20 21:44:00 PDT,GMT-07:00,1621572240212,Completed,2021-05-20,2021-05-20 21:45:07 PDT,1621572307426,1,set_3,24,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,,Somewhat,,,,,,,,,,,,,,,,,,,,,,,Not at all,Definitely will not,No
hardyneatnessclobber@timestudy_com/2021-05-21/phone_promptresponse_clean_2021-05-21.csv,21,hardyneatnessclobber,Daily,TIME,RANDOM,21,22,2021-05-21,2021-05-21 21:47:00 PDT,GMT-07:00,1621658820263,Completed,2021-05-21,2021-05-21 21:49:09 PDT,1621658949689,1,set_3,23,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Definitely will not,No
hardyneatnessclobber@timestudy_com/2021-05-22/phone_promptresponse_clean_2021-05-22.csv,23,hardyneatnessclobber,Daily,TIME,RANDOM,22,23,2021-05-22,2021-05-22 22:42:02 PDT,GMT-07:00,1621748522998,Completed,2021-05-22,2021-05-22 22:43:01 PDT,1621748581467,1,set_2,23,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Probably will,Yes,,,
hardyneatnessclobber@timestudy_com/2021-05-25/phone_promptresponse_clean_2021-05-25.csv,1,hardyneatnessclobber,Daily,TIME,RANDOM,22,23,2021-05-24,2021-05-24 22:27:00 PDT,GMT-07:00,1621920420238,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hardyneatnessclobber@timestudy_com/2021-05-25/phone_promptresponse_clean_2021-05-25.csv,24,hardyneatnessclobber,Daily,TIME,RANDOM,22,23,2021-05-25,2021-05-25 22:29:00 PDT,GMT-07:00,1622006940227,Completed,2021-05-25,2021-05-25 22:30:12 PDT,1622007012183,1,set_3,24,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,A little,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Might,No
hardyneatnessclobber@timestudy_com/2021-05-26/phone_promptresponse_clean_2021-05-26.csv,17,hardyneatnessclobber,Daily,TIME,RANDOM,22,23,2021-05-26,2021-05-26 22:30:00 PDT,GMT-07:00,1622093400271,Completed,2021-05-26,2021-05-26 22:40:48 PDT,1622094048985,2,set_4,24,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,
hardyneatnessclobber@timestudy_com/2021-05-28/phone_promptresponse_clean_2021-05-28.csv,1,hardyneatnessclobber,Daily,TIME,RANDOM,22,23,2021-05-27,2021-05-27 22:13:00 PDT,GMT-07:00,1622178780213,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hardyneatnessclobber@timestudy_com/2021-05-28/phone_promptresponse_clean_2021-05-28.csv,23,hardyneatnessclobber,Daily,TIME,RANDOM,22,23,2021-05-28,2021-05-28 22:36:00 PDT,GMT-07:00,1622266560264,Completed,2021-05-28,2021-05-28 22:38:01 PDT,1622266681722,1,set_4,24,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,A little,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,
hardyneatnessclobber@timestudy_com/2021-05-29/phone_promptresponse_clean_2021-05-29.csv,22,hardyneatnessclobber,Daily,BURST,RANDOM,21,22,2021-05-29,2021-05-29 21:40:00 PDT,GMT-07:00,1622349600320,Completed,2021-05-29,2021-05-29 21:45:50 PDT,1622349950317,2,set_3,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Definitely will not,No
hardyneatnessclobber@timestudy_com/2021-05-30/phone_promptresponse_clean_2021-05-30.csv,23,hardyneatnessclobber,Daily,BURST,RANDOM,22,23,2021-05-30,2021-05-30 22:39:00 PDT,GMT-07:00,1622439540206,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hardyneatnessclobber@timestudy_com/2021-05-31/phone_promptresponse_clean_2021-05-31.csv,24,hardyneatnessclobber,Daily,BURST,RANDOM,22,23,2021-05-31,2021-05-31 22:47:00 PDT,GMT-07:00,1622526420203,Completed,2021-05-31,2021-05-31 22:47:56 PDT,1622526476728,1,set_4,24,9,Not at all,Quite a bit,Not at all,Moderately,Extremely,Not at all,A little,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,,Somewhat,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,
hardyneatnessclobber@timestudy_com/2021-06-01/phone_promptresponse_clean_2021-06-01.csv,21,hardyneatnessclobber,Daily,BURST,RANDOM,22,23,2021-06-01,2021-06-01 22:20:00 PDT,GMT-07:00,1622611200332,Completed,2021-06-01,2021-06-01 22:20:41 PDT,1622611241305,1,set_4,24,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,
hardyneatnessclobber@timestudy_com/2021-06-02/phone_promptresponse_clean_2021-06-02.csv,21,hardyneatnessclobber,Daily,TIME,RANDOM,21,22,2021-06-02,2021-06-02 21:33:00 PDT,GMT-07:00,1622694780237,Completed,2021-06-02,2021-06-02 22:51:38 PDT,1622699498156,2,set_1,24,9,Not at all,Quite a bit,Moderately,A little,Quite a bit,Moderately,Moderately,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,Very much so,Definitely will,Sort of,but I had a goal,,,,,,,,,,,,,,,,,,,,,,,,,,
hardyneatnessclobber@timestudy_com/2021-06-03/phone_promptresponse_clean_2021-06-03.csv,23,hardyneatnessclobber,Daily,TIME,RANDOM,22,23,2021-06-03,2021-06-03 22:27:00 PDT,GMT-07:00,1622784420240,Completed,2021-06-03,2021-06-03 22:28:19 PDT,1622784499108,1,set_1,25,9,Not at all,Quite a bit,A little,A little,Moderately,Moderately,Moderately,Moderately,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,A little,Probably will not,Not really,but I had a goal,A little bit,,,,,,,,,,,,,,,,,,,,,,,,,
hardyneatnessclobber@timestudy_com/2021-06-04/phone_promptresponse_clean_2021-06-04.csv,23,hardyneatnessclobber,Daily,TIME,RANDOM,21,22,2021-06-04,2021-06-04 21:44:00 PDT,GMT-07:00,1622868240281,Completed,2021-06-04,2021-06-04 22:22:28 PDT,1622870548641,2,set_4,23,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,
hardyneatnessclobber@timestudy_com/2021-06-05/phone_promptresponse_clean_2021-06-05.csv,33,hardyneatnessclobber,Daily,TIME,RANDOM,22,23,2021-06-05,2021-06-05 22:36:01 PDT,GMT-07:00,1622957761996,Completed,2021-06-05,2021-06-05 23:19:00 PDT,1622960340916,2,set_1,24,9,Not at all,Quite a bit,Not at all,Not at all,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Quite a bit,Not at all,Not at all,Moderately,No,Did not have to work today,0,A little,Might,No,but I had a goal,,,,,,,,,,,,,,,,,,,,,,,,,,
hardyneatnessclobber@timestudy_com/2021-06-06/phone_promptresponse_clean_2021-06-06.csv,33,hardyneatnessclobber,Daily,TIME,RANDOM,22,23,2021-06-06,2021-06-06 22:22:00 PDT,GMT-07:00,1623043320258,Completed,2021-06-06,2021-06-06 22:47:55 PDT,1623044875244,1,set_2,47,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,,,,,,Not really,Maybe,No,but had a goal,No,Yes,A little,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,Quite a bit,Probably will,Trying to decide,,,
hardyneatnessclobber@timestudy_com/2021-06-07/phone_promptresponse_clean_2021-06-07.csv,23,hardyneatnessclobber,Daily,TIME,RANDOM,21,22,2021-06-07,2021-06-07 21:38:00 PDT,GMT-07:00,1623127080315,Completed,2021-06-07,2021-06-07 21:40:17 PDT,1623127217285,1,set_4,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,
hardyneatnessclobber@timestudy_com/2021-06-08/phone_promptresponse_clean_2021-06-08.csv,23,hardyneatnessclobber,Daily,TIME,RANDOM,22,23,2021-06-08,2021-06-08 22:13:03 PDT,GMT-07:00,1623215583688,Completed,2021-06-08,2021-06-08 22:18:15 PDT,1623215895513,2,set_1,24,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,Not at all,Might,Not really,but I had a goal,,,,,,,,,,,,,,,,,,,,,,,,,,
hardyneatnessclobber@timestudy_com/2021-06-09/phone_promptresponse_clean_2021-06-09.csv,23,hardyneatnessclobber,Daily,TIME,RANDOM,22,23,2021-06-09,2021-06-09 22:28:03 PDT,GMT-07:00,1623302883363,Completed,2021-06-09,2021-06-09 23:07:17 PDT,1623305237929,2,set_3,25,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Quite a bit,Not at all,Not at all,Very much so,No,No,0,,,,,Somewhat,,,,,,,,,,,,,,,,,,,,,,,Not at all,Might,Not really
hardyneatnessclobber@timestudy_com/2021-06-10/phone_promptresponse_clean_2021-06-10.csv,21,hardyneatnessclobber,Daily,TIME,RANDOM,21,22,2021-06-10,2021-06-10 21:45:01 PDT,GMT-07:00,1623386701025,Completed,2021-06-10,2021-06-10 22:07:00 PDT,1623388020086,2,set_1,24,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Moderately,Moderately,Moderately,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,Did not have to work today,0,Not at all,Might,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,
hardyneatnessclobber@timestudy_com/2021-06-11/phone_promptresponse_clean_2021-06-11.csv,22,hardyneatnessclobber,Daily,BURST,RANDOM,22,23,2021-06-11,2021-06-11 22:20:01 PDT,GMT-07:00,1623475201391,Completed,2021-06-11,2021-06-11 22:21:18 PDT,1623475278243,1,set_1,26,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,Did not have to work today,0,Very much so,Might,Not really,Maybe,Somewhat,,,,,,,,,,,,,,,,,,,,,,,,,
hardyneatnessclobber@timestudy_com/2021-06-12/phone_promptresponse_clean_2021-06-12.csv,23,hardyneatnessclobber,Daily,BURST,RANDOM,22,23,2021-06-12,2021-06-12 22:14:00 PDT,GMT-07:00,1623561240294,Completed,2021-06-12,2021-06-12 22:19:48 PDT,1623561588655,2,set_2,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Might,Trying to decide,,,
